"shop_id","name","alias","province","city","city_pinyin","city_id","area","big_cate","big_cate_id","small_cate","small_cate_id","address","business_area","phone","hours","avg_price","stars","photos","description","tags","map_type","original_latitude","original_longitude","google_longitude","google_latitude","navigation","traffic","atmosphere","characteristics","payment","product_rating","environment_rating","service_rating","all_remarks","very_good_remarks","good_remarks","common_remarks","bad_remarks","very_bad_remarks","recommended_dishes","nearby_shops","is_chains","group_info","card_info"
"10008727","春山禾茶","","浙江","杭州","hangzhou","3","上城区","美食","10","日本料理","g113","延安路258号湖滨银泰2期B047","湖滨","0571-85870365","","59","4.0","http://i3.dpfile.com/pc/cee5dc4963c92a657f595669541db291/32033048_m.jpg","","日本料理,湖滨,无线上网,可以刷卡,有下午茶,休闲小憩,朋友聚餐,情侣约会,随便吃吃,家庭聚会,有午市套餐","7","30.25248","120.1643","120.1643","30.25248","杭州餐厅>>上城区>>湖滨>>日本料理>>春山禾茶","","","下午茶","","8.1","8.4","8.2","646","114","172","173","43","32","豚肉卷芦笋,抹茶雪顶,牛肉饭,三文鱼,抹茶盐大虾,抹茶饮,鹅肝寿司,海鲜汤,咖喱牛腩饭,芒果蓝莓卷,三文鱼八切,红豆抹茶软冰,咖喱猪扒饭,鳗鱼加州卷,花式天妇罗,芒果蟹籽沙律,土豆沙拉,牛仔骨,脆脆卷,抹茶手工巧克力,烤鱼,原味芝士蛋糕,蓝莓芒果卷,脆脆,缤纷水果沙律","","0","￥138 - 价值250元！ 春山禾茶双人套餐;￥68 - 价值140元！ 春山禾茶双人下午茶","会员专享8.8折"
"10008738","巴山春雨","","北京","北京","beijing","2","朝阳区","美食","10","川菜","g102","清河营南街7号华贸天地1楼C10室","北苑家园","010-56019069,13321137347","早10：00-晚10：","59","3.0","http://i1.dpfile.com/pc/30889ccbecf00779122f4eea59cbf997/35313801_m.jpg","","川菜,北苑家园,可以刷卡,家庭聚会,朋友聚餐,无线上网,有景观位,随便吃吃","7","40.04748","116.43174","116.43174","40.04748","北京餐厅>>朝阳区>>北苑家园>>川菜>>川菜>>巴山春雨","","","","","6.4","7.0","6.6","30","0","6","7","3","3","砂锅有机花菜,哑巴蛙,精品麻婆豆腐,笋干木耳,凉面,冷锅鲢鱼,砂锅豆角丝,烤蛙,回锅肉,腊肉青椒炒鸡蛋,金牌黄辣丁,毛氏红烧肉","","0","￥85 - 价值100元！ 巴山春雨代金券;￥58 - 价值68元！ 巴山春雨巴山烤鱼;￥46 - 价值48元！ 巴山春雨蜀都香水仔兔1份",""
"10008741","C Gourmet","","上海","上海","shanghai","1","卢湾区","美食","10","西餐","g116","建国中路155弄12号前门(近瑞金二路)","打浦桥","021-54199300","每天 11:00 - 02:00","215","4.0","http://i3.dpfile.com/pc/e16933517eab795d32720ec0d7eac26b/45362696_m.jpg","","西餐,打浦桥,无线上网,情侣约会,可以刷卡,有下午茶,有露天位,朋友聚餐,有景观位,有午市套餐,洋房别墅","7","31.20868","121.46807","121.46807","31.20868","上海餐厅>>卢湾区>>打浦桥>>西餐>>C Gourmet","","","下午茶","","7.5","8.0","8.1","104","12","19","6","1","2","芝士法国面包蟹,生蚝,和牛牛排,牛排,下午茶,美国顶级内眼牛排,蓝莓芝士蛋糕,炸春鸡,美国肉眼,蓝龙虾,碳烤,碳烤牛肉汉堡,美味下午茶套餐,威士忌,帝王蟹,自制草莓拿破仑,鹅肝,蟹味海鲜意大利饭,牛肉汉堡78,碳烤澳洲肉眼88,芝士大虾焗饭,烤童子鸡","","0","",""
"10008763","杨记烧烤炒菜","","上海","上海","shanghai","1","闵行区","美食","10","小吃快餐","g112","镇西路陇南市场125号(近罗秀路)","南方商城","13127583881","每天 14: 00 -- 7: 00","45","0.0","http://i3.dpfile.com/pc/d6999781b6352b9b9af16236e355c4ed/44521208_m.jpg","","烧烤,南方商城","7","31.12805","121.41145","121.41145","31.12805","上海餐厅>>闵行区>>南方商城>>小吃快餐>>烧烤>>杨记烧烤炒菜","","","","","","","","9","5","4","0","0","0","烤鲶鱼,鲜带子,扇贝,带子,羊肉串,赖尿 虾,龙虾,小炒肉`","","0","",""
"10008771","蓝港海鲜厨房(金水路店)","","山东","青岛","qingdao","21","李沧区","美食","10","海鲜","g251","金水路1577-9号(虎山体育场旁)","李村","0532-68079999,68072222","11:00—22:00","83","0.0","http://i1.dpfile.com/pc/0fc681d46d0e0b6bcddfa9b1eb658be0/43233939_m.jpg","","海鲜,婚宴酒店,李村,免费停车,可以刷卡,可办大型宴会,商务宴请,家庭聚会,朋友聚餐","7","36.17664","120.4161","120.4161","36.17664","青岛餐厅>>李沧区>>李村>>海鲜>>蓝港海鲜厨房(金水路店)","","","","","","","","11","5","0","2","0","4","手工饺子,家常烧鱼,香椿手撕黄花鱼,草莓炒百合,大头菜炒螺片,剔骨肉拌茄子,酸辣汤活海参,炖盅活海参","","1","",""
"10008779","frio 酸奶优淇淋(1788广场店)","酸奶冰淇淋","上海","上海","shanghai","1","静安区","美食","10","面包甜点","g117","南京西路1818号1788广场美食街B1-08(静安寺地铁1号口)","静安寺","13916513513","早上10点到晚上10点","25","3.5","http://i2.dpfile.com/pc/897afefc4dd546ae3cac17ea6460ceb3/44293600_m.jpg","","冰淇淋,静安寺,随便吃吃","7","31.22204","121.44376","121.44376","31.22204","上海餐厅>>静安区>>静安寺>>面包甜点>>冰淇淋>>frio 酸奶优淇淋(1788广场店)","","","","","6.9","7.2","7.2","19","2","7","9","0","0","原味酸奶冰淇淋,青苹果酸奶冰淇淋","","0","",""
"10008795","犇牛士林夜市牛排","","上海","上海","shanghai","1","静安区","美食","10","西餐","g116","南京西路1818号1788广场美食街B1-15(近华山路)","静安寺","021-62243052","","38","3.5","http://i2.dpfile.com/pc/39b5127445b1176aabd76da57467a25b/29233141_m.jpg","","牛排,静安寺,无线上网,可以刷卡","7","31.22204","121.44376","121.44376","31.22204","上海餐厅>>静安区>>静安寺>>西餐>>牛排>>犇牛士林夜市牛排","","","","","6.8","7.5","7.2","64","8","15","18","7","5","夜市铁板牛排,水果沙拉,牛排,夜市牛排,碳烤牛肉串,鸡排套餐,海鲜蛋包饭","","0","￥78 - 价值128元！ 正宗台北吴记麻辣火锅超值双人套餐",""
"10008799","香港传奇(先农大院店)","","天津","天津","tianjin","10","和平区","美食","10","粤菜","g103","洛阳道先农大院(湖南路口)","五大道","022-58352838","10：00-02：00","87","4.5","http://i2.dpfile.com/pc/184d58657b9963ee6c64702d9acff82f/45152566_m.jpg","","茶餐厅,五大道,可以刷卡,无线上网,朋友聚餐,情侣约会,休闲小憩,有露天位,供应夜宵,有下午茶,家庭聚会,随便吃吃","7","39.11509","117.20493","117.20493","39.11509","天津餐厅>>和平区>>五大道>>粤菜>>茶餐厅>>香港传奇(先农大院店)","","","下午茶,夜宵","","8.7","8.9","9.0","161","54","58","18","6","3","冰火菠萝包,水晶虾饺,丝袜奶茶,经典腊味煲仔饭,咖喱鱼蛋,烧味拼盘,鲜虾云吞面,干炒牛河,肠粉,鲜虾云呑面,港式厚多士,鲜虾春卷,燕麦流沙包,清炒菜心,椰汁马蹄糕,XO酱炒萝卜糕,香煎腊味萝卜糕,叉烧包,椰汁马蹄,肥肠粉,烧味三拼,椒丝腐乳通菜,榴莲挞,泰式豆腐,芒果班戟","","1","",""
"10008808","合纵拉面","","辽宁","大连","dalian","19","中山区","美食","10","小吃快餐","g112","民意街1号(33中西侧)","天津街/人民路","18604081292,13841120375","每天 8: 00 -- 24: 00","16","3.0","http://i2.dpfile.com/pc/a6a6e78461ea2b33237eeaaf2908b760/45183724_m.jpg","","面馆,天津街/人民路,可送外卖","7","38.92496","121.64675","121.64675","38.92496","大连餐厅>>中山区>>天津街/人民路>>小吃快餐>>面馆>>合纵拉面","","","","","6.1","6.6","6.5","14","4","4","2","0","0","鳗鱼炒饭,猪骨髓拉面,原味骨汤面,笋尖酱油拉面","","0","￥9.9 - 价值16元！ 合纵拉面美食2选1;￥14.8 - 价值20元！ 合纵拉面猪骨髓拉面套餐;￥16.8 - 价值20元！ 合纵拉面鳗鱼炒饭套餐;￥29.8 - 价值42元！ 合纵拉面 双人套餐",""
"10008817","卡布蕾(1788广场店)","Cremebrulee Tea","上海","上海","shanghai","1","静安区","美食","10","面包甜点","g117","南京西路1818号1788广场美食街B1-10(近华山路)","静安寺","","","15","3.0","http://i3.dpfile.com/pc/ee5ea29ad89145f3ef43395e4fd78a5b/28089044_m.jpg","","饮品,静安寺","7","31.22204","121.44376","121.44376","31.22204","上海餐厅>>静安区>>静安寺>>面包甜点>>饮品>>卡布蕾(1788广场店)","","","","","6.7","7.1","7.1","21","3","6","7","1","1","南瓜布蕾,雪顶乌龙青,草莓星冰乐,皇家珍奶,奶茶,石榴绿茶,芒果优酪多","","1","",""
"10008823","北疆饭店","","浙江","嘉兴","jiaxing","102","秀洲区","美食","10","新疆菜","g3243","洪兴西路1766号江南摩尔东区2-3楼(近真妈妈)","江南摩尔","0573-82829299","每天 8: 00 -- 22: 00","64","3.0","http://i2.dpfile.com/pc/e63764e713f00d5095a4fe515fca47c1/31568080_m.jpg","","新疆菜,国际中港城,无线上网,可以刷卡","7","30.76349","120.71082","120.71082","30.76349","嘉兴餐厅>>秀洲区>>江南摩尔>>新疆菜>>北疆饭店","","","","","6.6","6.7","6.8","28","2","4","0","0","0","羊肉串,新疆拌面,中盘鸡,酸汤肥牛,新疆酸奶,肉夹馍,酸奶哈密瓜,大盘羊肉,新疆肉馕","","1","",""
"10008824","吴记锅仔牛肉面","","上海","上海","shanghai","1","静安区","美食","10","川菜","g102","南京西路1818号1788广场美食街B1-18(近华山路)","静安寺","021-62242287,62243052","","35","3.5","http://i3.dpfile.com/pc/c9e905f5f06a284bafd17e0987411b88/42461327_m.jpg","","面馆,静安寺,可以刷卡,无线上网","7","31.22338","121.44754","121.44754","31.22338","上海餐厅>>静安区>>静安寺>>川菜>>吴记锅仔牛肉面","","","","","7.2","7.4","7.4","59","10","13","19","8","3","半筋半肉面,麻辣肥牛锅,养生鸡汤锅,麻辣牛杂锅仔,紅燒牛筋麵,牛杂,鸡汤,东北酸菜锅,葱油饼,肥牛鍋仔","","0","￥39 - 价值72元！ 正宗台北吴记麻辣火锅超值1-2人锅仔套餐;￥72 - 价值119元！ 吴记锅仔牛肉面超值2-3人锅仔套餐",""
"10008853","西关会馆","","广东","广州","guangzhou","4","荔湾区","美食","10","粤菜","g103","龙津东路743号","中山七八路","020-81909088","每天 11:00 - 02:30","93","3.0","http://i3.dpfile.com/pc/587ea359f7f9669af67eec84c238bfbe/31519025_m.jpg","","粤菜,中山七八路","7","23.12243","113.24943","113.24943","23.12243","广州餐厅>>荔湾区>>中山七八路>>粤菜>>粤菜>>西关会馆","","","","","6.5","6.8","6.9","10","1","1","1","0","0","碌鹅,蟹肉炒蛋,鱼生,虾生","","0","",""
"10008863","塔顶泰国时尚餐厅(五玠坊店)","","上海","上海","shanghai","1","浦东新区","美食","10","东南亚菜","g115","东明路2100号万科2049五玠坊商街103-105室(近高青路地铁站)","三林地区","021-50677129","11:00-22:00","140","5.0","http://i3.dpfile.com/pc/b43862b780eda1501696bce068f680e3/30708926_m.jpg","","泰国菜,三林地区,可以刷卡,免费停车,有露天位,无线上网,情侣约会,朋友聚餐,休闲小憩,家庭聚会,随便吃吃,有景观位","7","31.15733","121.51573","121.51573","31.15733","上海餐厅>>浦东新区>>三林地区>>东南亚菜>>泰国菜>>塔顶泰国时尚餐厅(五玠坊店)","","","","","8.9","9.2","9.0","391","117","128","49","10","8","虾饼,猪颈肉,冬阴功,菠萝饭,咖喱老虎蟹,金牌虾饼,冬阴功汤,咖喱皇青蟹,椰汁西米露,金枪魚水果沙律,咖喱青蟹,椰蓉南瓜糕,春卷,青柠鳜鱼,招牌咖喱皇炒膏蟹,黄咖喱牛肉,四季豆,冬阴功虾面,泰式奶茶,九層塔炒鸡,奶油虾,咖喱蟹,老虎蟹,咖喱菌菇,生菜包肉","","1","￥169 - 价值200元！ 塔顶泰国时尚餐厅代金券",""
"10008868","韩国旋风土豆","","上海","上海","shanghai","1","闵行区","美食","10","小吃快餐","g112","江川路270号-4(近兰坪路)","老闵行","","","10","3.0","http://i1.dpfile.com/pc/12a3371c28fbcc1e42730a621b1b0ca5/28090353_m.jpg","","小吃,老闵行","7","31.00403","121.41829","121.41829","31.00403","上海餐厅>>闵行区>>老闵行>>小吃快餐>>小吃>>韩国旋风土豆","","","","","6.1","6.5","6.4","14","1","1","2","0","0","烤肉味旋风土豆,芝士味旋风土豆,炒年糕,旋风土豆,烤肉味的,菜单,门口,旋风地瓜","","0","",""
"10008901","仙芋世家(大拇指店)","","山东","青岛","qingdao","21","崂山区","美食","10","面包甜点","g117","崂山区同安路880号大拇指广场3楼(京焰云南菜对面)","石老人","0532-67786908","10:30-－22:00","20","4.0","http://i3.dpfile.com/pc/93a6f59ed2efad51a12e9558a48b5004/43931099_m.jpg","","甜品饮品,石老人,休闲小憩,免费停车,可以刷卡,随便吃吃","7","36.10913","120.44792","120.44792","36.10913","青岛餐厅>>崂山区>>石老人>>面包甜点>>甜品饮品>>仙芋世家(大拇指店)","","","","","8.0","8.1","8.1","45","12","20","7","2","0","招牌芋圆,招牌仙草,水果奶酪","","0","￥16.9 - 价值22元！ 仙芋世家甜品3选1;￥19.9 - 价值26元！ 仙芋世家甜点套餐4选1",""
"10008925","多素拌韩国料理(天山店)","","上海","上海","shanghai","1","长宁区","美食","10","韩国料理","g114","天山路900号汇金百货B1楼(近娄山关路)","天山","021-60908518","每天 10: 00 -- 22: 00","34","4.0","http://i2.dpfile.com/pc/61b9fc6f423dd819c459332350715b8f/43212538_m.jpg","","韩国料理,天山,可以刷卡,随便吃吃,休闲小憩,有午市套餐,朋友聚餐,情侣约会","7","31.21151","121.40514","121.40514","31.21151","上海餐厅>>长宁区>>天山>>韩国料理>>多素拌韩国料理(天山店)","","","","","8.3","8.2","8.6","196","62","49","50","8","4","牛肉石锅拌饭,金枪鱼色拉,拉面炒年糕,金枪鱼石锅拌饭,蟹肉蔬菜色拉,鱿鱼五花肉拌饭,辣鸡肉石锅拌饭,金橘柠檬茶,牛肉炒年糕,海鲜乌冬面,金枪鱼泡菜炒饭,烤鸡翅,香辣鸡肉石锅拌饭,拉面年糕,牛肉拌饭,炸鸡块色拉,泡菜汤,年糕拉面火锅,芒果汁,蔬菜石锅拌饭","","1","￥59 - 价值101元！ 多素拌韩国料理双人石锅拌饭套餐",""
"10008926","金手勺东北家常菜(龙旺庄店)","","北京","北京","beijing","2","通州区","美食","10","东北菜","g106","芙蓉东路耿庄桥北侧(近爱尚豆捞)","","010-58466999","","43","3.0","http://i3.dpfile.com/pc/d4d87d94ec3ef6231933a4668ab887cc/38448077_m.jpg","","东北菜","7","39.92599","116.68663","116.68663","39.92599","北京餐厅>>通州区>>东北菜>>金手勺东北家常菜(龙旺庄店)","","","","","6.2","6.4","6.3","8","1","2","0","0","0","红烧肘子","","1","",""
"10008934","嘉兴五芳斋(柳营路店)","","上海","上海","shanghai","1","闸北区","美食","10","小吃快餐","g112","柳营路777号(近共和新路)","闸北公园","","","15","3.0","http://i1.dpfile.com/pc/01ca00ae24445636f3b5de8fae48276c/45031371_m.jpg","","小吃,闸北公园","7","31.26357","121.45575","121.45575","31.26357","上海餐厅>>闸北区>>闸北公园>>小吃快餐>>小吃>>嘉兴五芳斋(柳营路店)","","","","","6.4","7.0","6.5","16","3","3","6","1","1","腐乳肉粽","","1","",""
"10008948","大梁骨头馆(万达广场店)","","辽宁","大连","dalian","19","甘井子区","美食","10","东北菜/家常菜","g106","高新园区黄浦路500号万达广场3楼","高新园区","0411-39983968","","60","3.5","http://i3.dpfile.com/pc/3bb3dc2995091c50db33869ab3c3573d/31766942_m.jpg","","东北菜/家常菜,高新园区,是老字号,无线上网,随便吃吃","7","38.95294","121.52549","121.52549","38.95294","大连餐厅>>甘井子区>>高新园区>>东北菜/家常菜>>大梁骨头馆(万达广场店)","","","","","7.3","7.8","7.4","63","1","15","16","6","7","大梁骨,煎偏口鱼饼子,大梁乱拌,全部,开背虾,炒大骨棒,没有,等菜","","1","",""
"10008969","北疆饭店","","江苏","宿迁","suqian","100","宿城区","美食","10","新疆菜","g3243","西湖路36号宝龙城市广场4楼","宝龙广场","0527-82995177","","53","2.0","http://i2.dpfile.com/pc/bb75500db23418693316b82b021cf821/39624907_m.jpg","","新疆菜,宝龙广场,可自带酒水,无线上网,商务宴请,是老字号","7","33.95186","118.29007","118.29007","33.95186","宿迁餐厅>>宿城区>>宝龙广场>>新疆菜>>北疆饭店","","","","","5.9","6.3","6.2","16","0","0","1","0","0","羊肉串,拔丝红薯,番茄牛腩","","0","",""
"10009008","Caffe Bene(江阴步行街店)","咖啡陪你","江苏","无锡","wuxi","13","人民中路步行街华联商厦对面","美食","10","咖啡厅","g132","人民中路步行街华联商厦对面","","0510-86894866,82734748","每天 09:00 - 22:30","32","0.0","http://i3.dpfile.com/pc/19eabc58f006e7267a091c850ba5f70e/33449294_m.jpg","","咖啡厅","7","31.81054","120.30615","120.30615","31.81054","无锡餐厅>>咖啡厅>>Caffe Bene(江阴步行街店)","","","","","","","","8","0","0","2","0","0","焦糖肉桂面包,奥趣黑白刨冰,冰激凌华夫,蒜香芝士面包,香芒福满刨冰,黑森林蛋糕,陪你香辣鸡球,火腿便餐,全莓刨冰,陪你猪排,蜂蜜果仁华夫,蜜桃汽水,芒果慕斯蛋糕","","1","",""
"10009020","太平洋咖啡(远东百货店)","Pacific Coffee","江苏","无锡","wuxi","13","崇安区","美食","10","咖啡厅","g132","中山路531号远东百货1楼(近总服务台)","胜利门","","","31","4.5","http://i2.dpfile.com/pc/9f8ae31faf4040556a1caa97bc394285/41208088_m.jpg","","咖啡厅,胜利门,无线上网,休闲小憩,可以刷卡,情侣约会,有下午茶,随便吃吃","7","31.58151","120.29855","120.29855","31.58151","无锡餐厅>>崇安区>>胜利门>>咖啡厅>>太平洋咖啡(远东百货店)","","","","","8.3","8.5","8.8","76","27","15","13","4","2","拿铁,国酒咖啡,百利拿铁曲奇冰沙,抹茶拿铁,焦糖拿铁,摩卡,蔓越莓可可,黑森林巧克力,摩卡咖玛素娜,蒸馏咖啡,香草拿铁","","1","￥176 - 价值200元！ 太平洋咖啡200元太卡充值卡",""
"10009059","诸暨次坞手工打面馆","","浙江","杭州","hangzhou","3","滨江区","美食","10","小吃快餐","g112","西兴镇青年路3-1号(近西陵社区)","","","","16","3.0","http://i1.dpfile.com/pc/ee4d4ca8d5d4a36ff5ce98d9aad4e2dc/28729722_m.jpg","","面馆","7","30.18827","120.2262","120.2262","30.18827","杭州餐厅>>滨江区>>小吃快餐>>面馆>>诸暨次坞手工打面馆","","","","","6.4","6.1","6.2","7","0","3","1","0","0","雪菜肉丝打面,炒面,大肠面","","0","",""
"10009187","江南驿(良渚店)","","浙江","杭州","hangzhou","3","余杭区","美食","10","杭帮/江浙菜","g101","余杭区良渚文化村玉鸟流苏街11号楼(知味观旁)","","0571-8874077,88774772","每天 11:05 - 21:00","68","3.5","http://i3.dpfile.com/pc/ec37f5c1b69f32d27cc3e5f2b091bafd/28455236_m.jpg","","杭帮菜,无线上网","7","30.36529","120.02155","120.02155","30.36529","杭州餐厅>>余杭区>>杭帮/江浙菜>>杭帮菜>>江南驿(良渚店)","","","免费停车","","6.9","7.6","7.1","39","7","10","2","5","7","麻椒鸡,孜然菠菜,墨鱼红烧肉,青瓜香蕉汁,百合芦笋","","1","",""
"10009232","聚贤堂农家乐","","北京","北京","beijing","2","昌平区","美食","10","北京菜","g311","十三陵长陵(近长岭镇)","","18911175225","24小时","77","0.0","http://i2.dpfile.com/pc/203aef9862437319428480fbe4900563/41970565_m.jpg","","农家菜,休闲小憩,供应早餐,朋友聚餐,免费停车,家庭聚会,无线上网","7","40.30953","116.25338","116.25338","40.30953","北京餐厅>>昌平区>>北京菜>>农家菜>>聚贤堂农家乐","","","","","","","","10","0","1","0","0","0","烤虹鳟鱼,烤羊腿,三文鱼,菜饼子,砂锅豆腐,烙饼 贴饼子,卫青萝卜,烙饼,烙饼 贴饼子 面,摊柴鸡蛋","","0","",""
